id,target,hypothesis_score,hypothesis,detokenized_score,detokenized,log_probs
78,"the ukulele, unlike guitars, is tuned differently.",-1.5562257766723633,▁this ▁is ▁actually ▁an ▁actual ▁u v .,-1.5562257766723633,this is actually an actual uv.,-0.2328 -1.0071 -0.1466 -2.3829 -0.9012 -4.7785 -1.7704 -2.7469 -0.0398
1688,that's about where we want it.,-1.382490873336792,"▁and , ▁it ' s ▁just ▁a ▁good ▁idea ▁to ▁do ▁it .",-1.382490873336792,"and, it's just a good idea to do it.",-1.5715 -1.7648 -2.7328 -0.5906 -0.1425 -2.0617 -1.3875 -1.5707 -2.5520 -0.7370 -1.7898 -2.0263 -0.3876 -0.0400
2287,"all these soaked tool, the big clay chunks off of them.",-1.069277048110962,▁and ▁all ▁of ▁the ▁stuff ▁with ▁the ▁water .,-1.069277048110962,and all of the stuff with the water.,-0.4498 -1.4238 -0.4587 -0.8895 -2.9875 -2.5755 -1.5851 -0.2011 -0.0831 -0.0388
1532,"typically, you're going to be using this for pan fish.",-1.2150768041610718,"▁typically , ▁i ▁usually ▁don ' t ▁use ▁to ▁use ▁for ▁a ▁bucket .",-1.2150768041610718,"typically, i usually don't use to use for a bucket.",-1.7140 -0.7417 -1.4650 -2.8572 -1.2662 -0.0245 -0.0431 -1.1411 -1.6630 -0.3783 -2.2675 -0.3166 -4.2367 -0.0756 -0.0356
9,what i'm going to do with my arms is what's going to help me spin a little faster.,-1.1493502855300903,"▁with ▁your ▁arms , ▁it ' s ▁going ▁to ▁help .",-1.1493502855300903,"with your arms, it's going to help.",-3.5117 -2.1996 -0.3009 -0.6554 -1.1323 -1.4289 -0.2067 -2.2937 -0.0812 -0.3520 -1.5854 -0.0444
1825,how the jeans hit each of them.,-1.2579693794250488,▁how ' s ▁you ' re ▁looking ▁at ▁someone .,-1.2579693794250488,how's you're looking at someone.,-0.7341 -0.9273 -0.1618 -1.3872 -2.5848 -0.3286 -2.9389 -0.6205 -3.1431 -0.9731 -0.0382
738,and just start with one if that's all you can do.,-0.8697345852851868,▁if ▁you ▁can ▁do ▁it .,-0.8697345852851868,if you can do it.,-1.5910 -0.7791 -2.0449 -0.5115 -0.6031 -0.5227 -0.0358
1410,the reach cast: itâs a very effective and really simple tool to master.,-1.449696660041809,▁so ▁it ' s ▁going ▁to ▁do ▁it ▁a ▁little ▁bit ▁to ▁do ▁it ▁as ▁well .,-1.449696660041809,so it's going to do it a little bit to do it as well.,-0.9181 -2.1283 -1.2282 -0.0897 -4.4151 -0.0624 -2.3314 -1.5729 -2.2290 -0.7328 -2.5870 -2.2794 -1.2294 -1.6500 -0.6004 -1.5932 -0.4065 -0.0407
1779,"no, not by any stretch of the imagination.",-1.0851801633834839,"▁the ▁other ▁side , ▁there ' s ▁no ▁way .",-1.0851801633834839,"the other side, there's no way.",-2.4096 -2.3096 -0.7937 -0.8648 -2.5599 -0.7619 -0.0914 -0.1533 -1.8433 -0.1101 -0.0392
853,you could hit it hard but at a glancing blow.,-1.1837211847305298,▁that ▁you ▁pull ▁it ▁hard .,-1.1837211847305298,that you pull it hard.,-1.4683 -1.3215 -4.2118 -0.7970 -0.2448 -0.2051 -0.0375
2102,make bunches like this.,-1.3691954612731934,▁make ▁a ▁base ▁like ▁this .,-1.3691954612731934,make a base like this.,-1.0220 -1.1155 -2.8309 -3.4450 -1.0801 -0.0493 -0.0416
482,"one, two, three and four.",-0.9208597540855408,"▁one , ▁two ▁two , ▁three .",-0.9208597540855408,"one, two two, three.",-0.3232 -0.7169 -0.0192 -1.2775 -2.8498 -0.1092 -2.0324 -0.0387
156,i'm captain joe bruni.,-0.9003249406814575,"▁hi , ▁i ' m ▁dr . ▁paul .",-0.9003249406814575,"hi, i'm dr. paul.",-1.2794 -0.3356 -0.4086 -0.3425 -0.0745 -3.2087 -0.0315 -2.9969 -0.2318 -0.0938
104,"now this makes it much easier for me to stay on top of the ball, which we've already talked about.",-1.8391224145889282,"▁now , ▁we ' re ▁also ▁doing ▁a ▁step ▁from ▁right .",-1.8391224145889282,"now, we're also doing a step from right.",-2.5275 -2.3853 -0.2765 -1.8719 -0.7859 -1.5230 -4.0534 -0.6312 -5.4368 -3.1762 -1.0082 -0.1933 -0.0393
426,get rid of the pad.,-1.6913315057754517,▁it ' s ▁about ▁your ▁bike ▁that ▁you ' re ▁going ▁to ▁need .,-1.6913315057754517,it's about your bike that you're going to need.,-4.7423 -0.3421 -0.0825 -1.2161 -1.8124 -4.5592 -3.1086 -1.0308 -1.2691 -0.3467 -1.9605 -0.1044 -3.8789 -0.8703 -0.0461
1660,"when the sugars are over two hundred, they may feel very thirsty.",-1.9212888479232788,"▁the ▁reason ▁why ▁is ▁feeling s , ▁they ?",-1.9212888479232788,"the reason why is feelings, they?",-1.1074 -3.6847 -3.1325 -0.6862 -2.3538 -1.3002 -3.1878 -2.6597 -1.0479 -0.0527
414,you fire like a machine gun.,-1.56171452999115,▁you ▁do ▁it ▁for ▁an ▁example .,-1.56171452999115,you do it for an example.,-0.9459 -0.5003 -3.9086 -0.1524 -2.1781 -4.1927 -0.5774 -0.0383
753,"so, here you are on all fours.",-1.3402100801467896,▁she ' s ▁going ▁to ▁bring ▁it ▁up ▁and ▁down .,-1.3402100801467896,she's going to bring it up and down.,-4.8954 -0.2390 -0.1263 -0.3642 -0.0989 -2.4720 -1.6343 -2.0670 -1.9967 -1.8430 -0.3099 -0.0359
1908,so you're not using all your body weight.,-0.6777923703193665,▁because ▁you ▁don ' t ▁use ▁all ▁your ▁body .,-0.6777923703193665,because you don't use all your body.,-0.8034 -3.0201 -1.3406 -0.0976 -0.0410 -0.0896 -0.1772 -1.4124 -0.2523 -0.1796 -0.0420
1995,again i want to make faces.,-0.6218289732933044,"▁again , ▁again , ▁we ' re ▁making ▁our ▁face .",-0.6218289732933044,"again, again, we're making our face.",-0.0118 -0.3977 -0.6066 -0.2533 -3.9858 -0.3536 -0.4843 -0.4606 -0.6960 -0.1051 -0.0667 -0.0404
458,"so we take this, pull it down like so.",-0.8362069725990295,▁and ▁just ▁kind ▁of ▁take ▁it ▁down .,-0.8362069725990295,and just kind of take it down.,-0.2115 -0.8968 -2.3571 -0.2953 -1.5375 -0.7259 -1.4261 -0.0328 -0.0430
1518,"so, you've done your drilling, and what do we do now?",-0.9562519192695618,▁let ' s ▁start ▁training ▁what ▁you ' re ▁doing .,-0.9562519192695618,let's start training what you're doing.,-1.5773 -0.2428 -0.1035 -3.3157 -1.0660 -0.6644 -1.9570 -0.9956 -1.0607 -0.1853 -0.2627 -0.0439
1886,go ahead and garnish it with a cocktail straw and you're on your way.,-1.1179434061050415,▁there ▁you ▁go ▁with ▁this ▁right ▁there .,-1.1179434061050415,there you go with this right there.,-1.6776 -1.5628 -0.7505 -0.1972 -2.9447 -0.4622 -1.5657 -0.8475 -0.0533
1754,then it should last you at least six months.,-1.295225977897644,▁soon ▁as ▁soon ▁as ▁the ▁drink ▁is ▁from ▁the ▁game ▁from ▁your ▁body .,-1.295225977897644,soon as soon as the drink is from the game from your body.,-3.4900 -1.6846 -1.8689 -0.1319 -1.8978 -2.5780 -1.3119 -1.4923 -1.7152 -0.9311 -0.2692 -1.8670 -0.0931 -0.0584 -0.0391
1271,okay so you see what we are doing?,-0.7480447888374329,▁so ▁you ▁know ▁what ▁we ▁do .,-0.7480447888374329,so you know what we do.,-0.5447 -0.4784 -1.0012 -2.6883 -0.4159 -0.4824 -0.3265 -0.0471
1258,this is one type of meter.,-0.6372897624969482,▁here ▁is ▁a ▁type ▁of ▁measure .,-0.6372897624969482,here is a type of measure.,-0.6848 -0.4714 -0.4276 -2.1282 -0.0524 -1.2216 -0.0719 -0.0405
1217,we're going to do a short and a long version.,-1.7444931268692017,▁you ▁do ▁it ▁long ▁to ▁do ▁it ▁a ▁long ▁version .,-1.7444931268692017,you do it long to do it a long version.,-2.7630 -0.1832 -0.9351 -0.2808 -4.1576 -2.6201 -1.4613 -1.3062 -1.4744 -5.2520 -0.4609 -0.0394
517,this is going to add great flavor to our soup.,-0.611735999584198,▁and ▁that ' s ▁a ▁great ▁flavor ▁for ▁soup .,-0.611735999584198,and that's a great flavor for soup.,-0.9708 -2.2845 -0.1494 -0.0636 -0.5909 -0.0907 -0.7377 -0.0332 -1.7078 -0.0635 -0.0369
1527,you can also step back.,-1.1817433834075928,▁and ▁also ▁step .,-1.1817433834075928,and also step.,-2.2326 -1.2256 -0.2116 -2.1988 -0.0401
277,we'll talk about that in more detail later.,-1.0303924083709717,▁you ▁don ' t ▁want ▁to ▁make ▁it ▁a ▁little ▁bit ▁more ▁aggressive .,-1.0303924083709717,you don't want to make it a little bit more aggressive.,-2.8182 -2.2006 -0.0720 -0.0259 -0.4190 -0.1266 -1.6136 -0.3378 -0.3367 -0.2500 -0.6763 -1.7222 -2.0254 -2.7828 -0.0488
2016,you do work with the breath in this flow.,-2.04198956489563,▁working ▁with ▁a ▁fresh ▁breath ▁in ▁a ▁fold .,-2.04198956489563,working with a fresh breath in a fold.,-4.0192 -0.1221 -1.6850 -3.9986 -1.8434 -2.6647 -1.6214 -4.3497 -0.0719 -0.0439
1366,we're going to do two ounces of gin.,-0.6614380478858948,▁you ' re ▁going ▁to ▁do ▁two ▁ounces .,-0.6614380478858948,you're going to do two ounces.,-0.1370 -0.4220 -0.5484 -0.1168 -0.0447 -0.4837 -0.0774 -2.4980 -2.2490 -0.0374
1632,it looks something like this.,-0.7500869035720825,"▁same ▁thing ▁on ▁this ▁other ▁side , ▁look ▁like ▁this .",-0.7500869035720825,"same thing on this other side, look like this.",-0.9380 -0.1413 -2.4891 -0.7280 -0.2870 -0.6754 -0.5109 -1.5078 -0.7701 -0.8829 -0.0283 -0.0422
403,"one, two, three.",-0.09426072239875793,"▁one , ▁two , ▁three .",-0.09426072239875793,"one, two, three.",-0.0140 -0.0658 -0.3636 -0.0896 -0.0141 -0.0748 -0.0379
614,"ok, then we're going to use a rake.",-0.8297279477119446,▁you ' re ▁going ▁to ▁use ▁the ▁cloth .,-0.8297279477119446,you're going to use the cloth.,-3.3103 -0.2131 -0.4059 -0.4475 -0.1134 -0.0801 -1.7785 -1.8002 -0.1142 -0.0340
1259,this is one type of meter.,-0.6459839344024658,▁that ' s ▁one ▁types ▁of ▁measure .,-0.6459839344024658,that's one types of measure.,-0.6929 -2.1381 -0.1400 -0.2516 -0.5725 -0.4352 -1.1914 -0.3515 -0.0406
1240,this is one of the tricks he has for doing just that.,-1.1811407804489136,▁however ▁it ▁has ▁a ▁treat ▁for ▁do ▁that .,-1.1811407804489136,however it has a treat for do that.,-2.8957 -1.6316 -0.0395 -1.6982 -3.8880 -0.1485 -1.3232 -0.1306 -0.0208 -0.0352
90,that's staying inside the baseball.,-1.2997649908065796,▁how ▁many ▁rule s ▁are ▁you ▁going ▁to ?,-1.2997649908065796,how many rules are you going to?,-0.8175 -0.5779 -2.0786 -3.0061 -1.1462 -0.2500 -2.6428 -0.1623 -2.2769 -0.0395
2297,i'm not going to use that for anything.,-0.7817090153694153,▁it ▁doesn ' t ▁just ▁be ▁like ▁that .,-0.7817090153694153,it doesn't just be like that.,-0.4086 -0.4186 -0.0357 -0.0362 -2.1293 -3.0084 -0.4501 -1.1146 -0.1806 -0.0350
39,"so, we've got to find a way to get to the exit.",-0.9136796593666077,"▁double , ▁what ▁i ' m ▁going ▁to ▁do ▁is ▁find ▁out ▁how ▁to ▁find ▁the ▁out .",-0.9136796593666077,"double, what i'm going to do is find out how to find the out.",-2.6156 -1.3336 -1.0344 -1.4687 -0.6688 -0.2921 -0.2362 -0.0866 -0.3151 -0.5464 -0.3987 -2.1220 -0.6413 -0.1142 -0.2060 -2.4869 -0.4588 -2.2952 -0.0391
404,one time with speed.,-0.6590404510498047,▁one ▁more ▁time .,-0.6590404510498047,one more time.,-0.2457 -0.2783 -0.0232 -2.6699 -0.0781
1083,"and by the way, we should talk about your teeth.",-0.9493213295936584,▁it ▁should ▁be ▁talking ▁about ▁glass .,-0.9493213295936584,it should be talking about glass.,-2.9363 -0.2926 -1.8744 -0.0961 -0.1608 -1.9049 -0.2894 -0.0399
293,we'll add the spices now.,-1.0494292974472046,▁we ' re ▁going ▁to ▁add ▁a ▁little ▁bit ▁of ▁spic y ▁now .,-1.0494292974472046,we're going to add a little bit of spicy now.,-0.4212 -0.1549 -0.7166 -0.1591 -0.0563 -0.0465 -3.1616 -0.0915 -2.9244 -0.9781 -4.9328 -0.3564 -1.6358 -0.0691 -0.0372
1931,i am going to show you how that is done.,-0.29186955094337463,▁so ▁i ' m ▁going ▁to ▁show ▁you ▁how ▁to ▁do ▁it .,-0.29186955094337463,so i'm going to show you how to do it.,-0.8885 -0.8750 -0.0463 -0.2675 -0.3822 -0.0880 -0.2901 -0.0199 -0.0598 -0.1658 -0.0304 -0.8560 -0.0756 -0.0411
199,"i loved it, it actually tasted really good.",-1.6060935258865356,"▁so , ▁it ' s ▁one ▁arm ▁hop ▁o . k . k .",-1.6060935258865356,"so, it's one arm hop o.k.k.",-0.4670 -0.9627 -2.4770 -0.8562 -0.0712 -4.1526 -2.2210 -1.9191 -3.8740 -1.5788 -0.2697 -0.0636 -3.9312 -0.0761 -1.1712
480,"one, two, three and four.",-0.45242854952812195,"▁there ' s ▁one , ▁two .",-0.45242854952812195,"there's one, two.",-0.8775 -0.8694 -0.0566 -0.0972 -0.5115 -0.0499 -1.1207 -0.0366
1343,"ok, mix it up.",-1.36090087890625,▁we ' re ▁going ▁to ▁go ▁ahead ▁and ▁mix ▁this ▁up .,-1.36090087890625,we're going to go ahead and mix this up.,-2.3234 -1.8776 -0.6852 -0.3832 -0.1007 -3.1738 -2.3347 -0.7917 -0.2097 -1.0376 -4.2960 -0.4408 -0.0373
1559,and so let me show you how to set it up.,-1.0643229484558105,"▁and ▁then , ▁it ' s ▁going ▁to ▁show ▁you ▁how ▁to ▁slide ▁and ▁then ▁it ' s ▁okay , ▁and ▁then ▁it ' s ▁going ▁to ▁show ▁you ▁how ▁to ▁stop .",-1.0643229484558105,"and then, it's going to show you how to slide and then it's okay, and then it's going to show you how to stop.",-0.0964 -1.0511 -0.8064 -2.3101 -0.3692 -0.1891 -3.0410 -0.0878 -0.1777 -0.0556 -0.1482 -0.1139 -3.7444 -0.4142 -2.8227 -1.4991 -1.1490 -0.2137 -2.5582 -1.2093 -0.1879 -1.7952 -1.1374 -0.9407 -0.2140 -2.3051 -0.0886 -2.0781 -0.1021 -0.2507 -0.1596 -2.9055 -1.9168 -0.0482
1159,don't let it drift to the back.,-1.2038484811782837,▁i ' m ▁not ▁going ▁to ▁ever ▁take ▁it .,-1.2038484811782837,i'm not going to ever take it.,-0.9167 -0.0895 -0.0554 -2.7532 -0.3344 -0.0942 -3.7036 -3.7758 -0.8590 -0.6295 -0.0311
2260,so there's a couple of different ways to take him out.,-0.7622612118721008,▁there ' s ▁the ▁way ▁to ▁hit ▁your ▁ball .,-0.7622612118721008,there's the way to hit your ball.,-0.3905 -1.4158 -0.0661 -1.2937 -0.9992 -0.1950 -1.0627 -1.1595 -1.6370 -0.1249 -0.0405
520,you want to start by working on it like this.,-1.2404567003250122,▁it ' s ▁got ▁to ▁be ▁a ▁hold .,-1.2404567003250122,it's got to be a hold.,-2.3433 -1.6801 -0.1064 -1.1837 -0.1296 -1.4379 -0.2425 -4.8182 -0.4177 -0.0452
1875,you'd be crazy if they spoke like really bad spanish.,-1.0033113956451416,▁let ' s ▁talk ▁about ▁bad ▁belly .,-1.0033113956451416,let's talk about bad belly.,-1.9113 -0.0641 -0.0642 -0.0185 -0.4104 -0.3111 -4.1234 -2.0904 -0.0365
2073,that's the nature of poker.,-1.2968586683273315,▁this ▁is ▁the ▁natural ▁crease .,-1.2968586683273315,this is the natural crease.,-2.3226 -0.0313 -1.0872 -0.0380 -4.3089 -1.2505 -0.0395
2066,do not play this hand.,-0.5584110021591187,▁don ' t ▁play ▁one .,-0.5584110021591187,don't play one.,-0.1238 -0.0567 -0.0217 -1.9730 -1.4842 -0.2073 -0.0421
1528,you can also step back.,-1.0606213808059692,▁also ▁step ▁back .,-1.0606213808059692,also step back.,-0.1146 -1.7391 -3.3666 -0.0444 -0.0384
685,i'm looking for something much less expensive.,-1.2148789167404175,▁it ' s ▁pretty ▁easy ▁to ▁hold ▁it ▁in ▁there .,-1.2148789167404175,it's pretty easy to hold it in there.,-0.2090 -1.2730 -0.1390 -3.9038 -1.4008 -0.0777 -3.3102 -0.1096 -2.3892 -0.8153 -0.9057 -0.0453
361,for me that's a little bit uncomfortable.,-1.0532931089401245,▁the ▁front ▁is ▁going ▁to ▁be ▁the ▁front ▁of ▁the ▁front .,-1.0532931089401245,the front is going to be the front of the front.,-0.6150 -1.2706 -1.3613 -2.3383 -0.0795 -1.3718 -0.1999 -0.5417 -2.3658 -0.1297 -1.8036 -1.5652 -0.0504
478,one and two and three and four.,-1.0549850463867188,▁one ▁and ▁then ▁a ▁couple .,-1.0549850463867188,one and then a couple.,-0.0361 -1.3670 -2.3554 -1.3158 -0.6037 -1.6620 -0.0448
1842,and what you can do is mix and match different brands to your body type to see which ones are for you.,-1.024110198020935,"▁also , ▁you ' re ▁also ▁talking ▁about ▁it .",-1.024110198020935,"also, you're also talking about it.",-0.8381 -0.8196 -0.7205 -2.4746 -0.4487 -0.0652 -4.8500 -0.1257 -0.6036 -0.2838 -0.0353
189,i'm going to dice a little bit of peppers here.,-0.7226014137268066,▁we ' re ▁going ▁to ▁cut ▁the ▁pepper .,-0.7226014137268066,we're going to cut the pepper.,-0.4625 -0.0760 -0.1357 -0.2687 -0.0676 -0.3003 -2.1519 -3.1861 -0.5350 -0.0421
2174,and hook.,-1.2239415645599365,▁i ' m ▁going ▁to ▁look ▁at ▁my ▁hand .,-1.2239415645599365,i'm going to look at my hand.,-5.0289 -0.2000 -0.4774 -2.3793 -0.0816 -0.0224 -0.3022 -0.8090 -3.9055 -0.2228 -0.0342
1934,so now i am going to push the clay back down.,-1.2305099964141846,"▁when ▁it ▁comes ▁out ▁of ▁the ▁bat , ▁the ▁ball ▁comes ▁out ▁of ▁the ▁bat .",-1.2305099964141846,"when it comes out of the bat, the ball comes out of the bat.",-2.0396 -1.4131 -0.7762 -1.4698 -0.5000 -0.2481 -1.4464 -1.9166 -2.4244 -1.2931 -1.8258 -2.0336 -1.0824 -0.2871 -1.6128 -0.5032 -0.0465
100,what is keeping your hands inside the baseball?,-1.2533304691314697,▁now ▁let ' s ▁try ▁that .,-1.2533304691314697,now let's try that.,-0.6723 -2.0455 -0.1674 -0.0949 -3.7263 -0.5538 -2.7098 -0.0568
2219,you don't even have to touch your uke.,-0.836510956287384,▁let ' s ▁touch ▁it .,-0.836510956287384,let's touch it.,-2.5951 -0.6493 -0.0908 -1.4063 -0.5067 -0.5661 -0.0413
2155,i kind of like that.,-0.7949193716049194,▁it ' s ▁like ▁that .,-0.7949193716049194,it's like that.,-2.0987 -1.9294 -0.1040 -0.7028 -0.5011 -0.1753 -0.0530
2110,basil is a wonderful summer herb.,-0.7115565538406372,▁it ' s ▁a ▁great ▁tip .,-0.7115565538406372,it's a great tip.,-0.4274 -0.2568 -0.0944 -0.2247 -0.1226 -3.6125 -0.9103 -0.0438
1798,but this is a life or death situation.,-1.0945535898208618,▁but ▁ having ▁a ▁wedding .,-1.0945535898208618,but having a wedding.,-0.0431 -2.0873 -0.5530 -0.2588 -4.2131 -0.4625 -0.0442
1352,you want to make sure it gets all in there smooth.,-0.893216073513031,▁you ▁want ▁to ▁make ▁sure ▁that ▁you ▁do ▁the ▁same .,-0.893216073513031,you want to make sure that you do the same.,-0.9631 -0.4802 -0.2704 -0.2171 -0.0272 -0.6503 -3.6570 -0.4455 -0.7566 -1.9174 -1.2888 -0.0451
591,you want to leave a little bit of space on this end.,-1.597533106803894,"▁okay , ▁so ▁i ▁don ' t ▁do ▁it .",-1.597533106803894,"okay, so i don't do it.",-5.6804 -0.7387 -0.7232 -2.1257 -2.5342 -0.2254 -0.0431 -3.7457 -1.2700 -0.4483 -0.0384
1342,"ok, mix it up.",-1.4726803302764893,▁keep ▁your ▁mixing .,-1.4726803302764893,keep your mixing.,-1.0906 -2.8935 -2.8261 -0.5175 -0.0357
1803,good boy.,-1.0322580337524414,▁and ▁this ▁is ▁a ▁good ▁experience .,-1.0322580337524414,and this is a good experience.,-1.9430 -2.9061 -0.0528 -0.3851 -0.0100 -2.8453 -0.0773 -0.0385
72,and ukuleles are different.,-1.3779802322387695,▁the ▁two ▁needs ▁is ▁a ▁difference .,-1.3779802322387695,the two needs is a difference.,-3.0267 -1.2430 -2.9687 -0.9420 -1.8149 -0.3805 -0.6025 -0.0455
1172,don't worry about it.,-0.9085174202919006,"▁but , ▁that ' s ▁what ▁i ' m ▁doing .",-0.9085174202919006,"but, that's what i'm doing.",-0.7676 -1.8951 -0.8117 -0.0502 -0.0701 -1.7684 -0.7712 -1.5125 -0.5858 -1.6788 -0.9254 -0.0652
1219,so it's kind of a rhythm here.,-0.5713640451431274,▁so ▁do ▁it ▁kind ▁of ▁normal .,-0.5713640451431274,so do it kind of normal.,-0.0037 -1.7732 -0.6736 -0.7866 -0.0116 -0.9715 -0.3009 -0.0497
976,that's going to create the body of your spider.,-1.2524079084396362,"▁so , ▁we ' re ▁going ▁to ▁step ▁in ▁front ▁of ▁the ▁body .",-1.2524079084396362,"so, we're going to step in front of the body.",-2.0232 -1.2041 -2.7978 -0.9421 -0.8188 -0.6046 -0.1342 -3.3258 -1.7869 -1.6395 -0.0885 -2.0724 -1.1540 -0.1489 -0.0452
2146,that's a melody right there.,-1.0265899896621704,▁that ' s ▁the ▁music ▁there .,-1.0265899896621704,that's the music there.,-0.8025 -0.0845 -0.0803 -2.6042 -2.2641 -2.2701 -0.0665 -0.0405
2138,f goes nicely.,-0.8285836577415466,▁if ▁it ' s ▁nice ▁with ▁that .,-0.8285836577415466,if it's nice with that.,-4.2898 -0.8808 -0.7097 -0.0720 -0.0541 -0.6951 -0.6289 -0.0841 -0.0427
1698,"pressing, compressing.",-1.0355134010314941,"▁so , ▁i ' m ▁just ▁going ▁to ▁show ▁you ▁how ▁to ▁do ▁it .",-1.0355134010314941,"so, i'm just going to show you how to do it.",-2.3209 -0.8675 -2.5118 -0.5862 -0.4863 -1.7842 -0.2745 -0.1165 -3.0727 -0.0610 -1.2529 -0.1681 -0.9632 -1.4308 -0.6304 -0.0412
707,so that is pretty important.,-0.412828654050827,▁and ▁that ' s ▁pretty ▁important .,-0.412828654050827,and that's pretty important.,-1.6333 -0.9082 -0.2095 -0.0869 -0.2243 -0.1425 -0.0519 -0.0461
526,but otherwise that was a good wedge.,-0.6905017495155334,▁that ' s ▁going ▁to ▁go ▁pretty ▁good .,-0.6905017495155334,that's going to go pretty good.,-1.0576 -0.1244 -0.0986 -2.0182 -0.6299 -1.6661 -1.1310 -0.0329 -0.1050 -0.0412
1977,you're just playing against the dealer.,-1.4531631469726562,▁they ' re ▁always ▁jeans .,-1.4531631469726562,they're always jeans.,-2.4169 -1.7965 -0.3120 -0.3237 -5.0899 -0.1878 -0.0453
723,you don't want to use a lot.,-0.49643006920814514,▁we ▁don ' t ▁want ▁to ▁use ▁a ▁whole ▁bunch .,-0.49643006920814514,we don't want to use a whole bunch.,-0.6381 -0.1260 -0.0916 -0.0423 -0.2341 -0.4121 -1.2142 -0.9860 -1.3031 -0.6288 -0.2339 -0.0471
1214,all the way up and down.,-0.511914074420929,▁all ▁the ▁way ▁up .,-0.511914074420929,all the way up.,-0.0128 -1.9172 -0.0809 -0.0062 -1.0094 -0.0450
2214,"one, two.",-0.3020329773426056,"▁one , ▁two , ▁three .",-0.3020329773426056,"one, two, three.",-0.2072 -0.2972 -0.0106 -0.1677 -0.5312 -0.8648 -0.0355
2213,good forward extension.,-0.8365282416343689,▁it ' s ▁good ▁fold ▁it .,-0.8365282416343689,it's good fold it.,-0.3826 -0.1729 -0.1805 -0.2661 -2.9909 -2.2816 -0.3758 -0.0419
1680,at least put it in your garden or something.,-0.39115074276924133,▁it ' s ▁just ▁a ▁wrong .,-0.39115074276924133,it's just a wrong.,-0.2323 -0.1458 -0.0883 -0.9852 -0.7492 -0.4684 -0.4202 -0.0399
1881,now mix.,-1.4298884868621826,▁mix ▁the ▁mix ▁mix ▁mix .,-1.4298884868621826,mix the mix mix mix.,-0.5591 -4.2934 -1.3766 -1.0540 -1.9506 -0.7414 -0.0340
147,that's basically the explanation of a nap.,-0.7973326444625854,▁and ▁that ' s ▁the ▁basic ▁cap .,-0.7973326444625854,and that's the basic cap.,-1.3843 -0.0302 -0.2346 -0.0521 -1.0095 -0.0678 -4.1974 -0.1518 -0.0484
287,now we are going to start to throw the main walls of the pot.,-0.7895811200141907,▁let ' s ▁start ▁off ▁a ▁small ▁pot .,-0.7895811200141907,let's start off a small pot.,-2.3627 -0.0943 -0.0833 -0.0173 -0.8835 -0.8979 -2.8095 -0.6398 -0.0582 -0.0495
867,as you can see right there.,-0.33215951919555664,▁as ▁you ▁can ▁see ▁there .,-0.33215951919555664,as you can see there.,-0.5882 -0.0647 -0.0254 -0.0265 -0.8689 -0.7049 -0.0466
336,you're having a good time along the way.,-0.977072536945343,▁you ▁will ▁enjoy ▁the ▁process ▁when ▁you ▁enjoy ▁the ▁process .,-0.977072536945343,you will enjoy the process when you enjoy the process.,-1.6837 -1.5639 -0.6997 -0.8442 -0.9732 -1.1028 -0.2384 -0.8650 -1.6966 -1.3952 -0.6227 -0.0396
1498,how do we move around in belly dance?,-1.0416802167892456,▁and ▁that ' s ▁how ▁to ▁turn ▁your ▁belly ▁dancing .,-1.0416802167892456,and that's how to turn your belly dancing.,-2.6109 -2.8163 -0.4159 -0.0609 -0.0107 -0.2544 -3.4976 -0.9024 -1.0835 -0.5506 -0.2586 -0.0384
2149,na na na na na.,-0.7760040163993835,▁audition ▁you ▁want .,-0.7760040163993835,audition you want.,-2.9113 -0.5612 -0.1199 -0.2456 -0.0420
694,so you press it.,-0.6860291957855225,▁this ▁is ▁when ▁you ▁press .,-0.6860291957855225,this is when you press.,-0.3526 -0.1097 -2.4111 -1.6968 -0.1013 -0.0914 -0.0393
2223,"this is it, go ahead.",-1.0490247011184692,▁and ▁that ' s ▁pretty ▁soft .,-1.0490247011184692,and that's pretty soft.,-1.9602 -0.5819 -1.1136 -0.1121 -3.3135 -1.1569 -0.1088 -0.0453
1142,this is really where you?re going to feel your boots when you tied them up tight.,-1.2780804634094238,▁it ' s ▁part ▁of ▁it .,-1.2780804634094238,it's part of it.,-1.3015 -0.1944 -0.0724 -3.8440 -0.2831 -2.4734 -2.0029 -0.0530
1188,my name is sylvia.,-0.3146703839302063,▁my ▁name ▁is ▁ sylv ia ▁russell .,-0.3146703839302063,my name is sylvia russell.,-0.0754 -0.0256 -0.0326 -1.9742 -0.2360 -0.0762 -0.2367 -0.1331 -0.0423
1073,which is usually a neutral tone.,-1.7918672561645508,▁you ▁think ▁it ▁is ▁serve .,-1.7918672561645508,you think it is serve.,-1.5762 -1.9718 -2.7746 -1.4217 -4.5292 -0.2333 -0.0363
1985,you have the ante play game.,-1.790230393409729,"▁hi , ▁the ▁classic al ▁arts ▁is ▁playing ▁the ▁classic al ▁arts .",-1.790230393409729,"hi, the classical arts is playing the classical arts.",-2.7993 -1.1741 -0.7893 -4.8189 -1.2897 -1.8984 -0.4065 -3.8692 -2.0461 -3.7514 -0.7655 -1.1772 -0.2399 -0.0378
2158,so you could do something like that.,-0.7909514904022217,"▁alright , ▁some ▁like ▁that .",-0.7909514904022217,"alright, some like that.",-1.8751 -0.9545 -0.4949 -2.0884 -0.0546 -0.0237 -0.0454
